8,4365,1
8,4624,-1
8,5047,1
8,5331,1
8,5346,1
8,5647,1
8,6602,1
8,7066,-1
8,7135,1
8,7442,1
8,7770,1
8,8017,1
8,8054,1
8,8345,1
8,8724,1
8,8941,1
8,9136,1
8,9758,1
8,9988,1
8,9993,1
9,602,-1
9,1864,-1
9,3539,-1
9,3784,-1
9,3969,-1
9,4101,-1
9,4282,-1
9,6510,-1
9,7042,-1
9,7454,-1
9,8747,-1
9,9495,-1
9,9663,-1
9,9988,-1
10,218,1
10,445,1
10,512,1
10,632,1
10,643,1
10,651,1
10,676,1
10,1248,1
10,1414,1
10,1463,1
10,1826,1
10,2451,1
10,3169,1
10,4154,1
10,4742,1
10,4749,1
10,4896,1
10,5109,1
10,5486,1
10,5712,1
10,5834,1
10,7474,-1
10,7621,1
10,8264,1
10,8561,1
10,8904,1
10,9325,1
10,9559,1
10,9757,1
10,9794,1
11,1120,-1
11,5113,-1
11,9633,1
11,9788,1
12,503,-1
12,653,-1
12,663,-1
12,797,-1
12,1663,-1
12,1922,-1
12,3062,-1
12,3629,-1
12,3890,-1
12,4501,-1
12,4619,-1
12,5709,-1
12,6250,-1
12,7482,-1
12,7502,-1
12,8259,-1
12,8743,-1
12,9046,-1
12,9276,-1
12,9379,-1
12,9745,-1
12,9867,-1
13,136,1
13,697,1
13,1447,1
13,2947,1
13,3625,1
13,3682,1
13,4128,1
13,4485,1
13,5076,1
13,5189,1
13,5253,1
13,5345,1
13,5410,1
13,5500,1
13,5699,1
13,6246,1
13,6296,1
13,6487,1
13,6734,1
13,6736,1
13,6749,1
13,6982,1
13,7127,1
13,7423,-1
13,7559,1
13,8346,1
13,8710,1
13,9562,1
13,9738,1
14,130,-1
14,1059,-1
14,1402,-1
14,1852,-1
14,2549,-1
14,3389,-1
14,3862,-1
14,4469,-1
14,5348,-1
14,6433,-1
14,7264,-1
14,7706,-1
14,7974,-1
14,8330,-1
14,8386,-1
15,609,1
15,769,-1
15,2335,-1
15,4885,1
15,5469,1
15,7396,-1
15,8214,-1
16,323,-1
16,1165,-1
16,2517,-1
16,2573,-1
16,3546,-1
16,3633,-1
16,4116,-1
16,4310,-1
16,4925,-1
16,5041,-1
16,5484,-1
16,5615,-1
16,5693,-1
16,6493,-1
16,6724,-1
16,6802,-1
16,7163,-1
16,7738,-1
16,8388,1
16,8655,-1
16,8658,-1
17,787,1
17,1066,1
17,1221,1
17,1475,1
17,1707,1
17,2447,1
17,2620,1
17,3076,1
17,3389,1
17,5136,1
17,5155,1
17,5268,1
17,5711,1
17,6259,1
17,6471,1
17,6576,1
17,6578,1
17,8063,1
17,8185,1
17,8441,1
17,9084,1
17,9212,1
17,9408,1
17,9555,1
17,9630,1
18,296,1
18,1027,-1
18,1257,-1
18,2140,1
18,2401,1
18,2702,1
18,2948,1
18,3183,1
18,3253,1
18,3283,1
18,3413,1
18,3560,1
18,3900,1
18,4041,1
18,4273,1
18,5369,1
18,5941,1
18,6494,1
18,6512,1
18,6838,1
18,7094,1
18,7297,1
18,8058,1
18,8382,1
18,8443,1
18,8831,1
18,9491,1
18,9733,-1
18,9838,1
18,9991,1
19,412,1
19,419,1
19,1239,1
19,1722,1
19,2134,1
19,2521,1
19,2630,1
19,2976,1
19,3169,1
19,3240,1
19,3244,1
19,3625,1
19,3786,1
19,4817,1
19,4978,1
19,4996,1
19,5132,1
19,5178,1
19,5404,1
19,5770,1
19,5821,1
19,6075,1
19,6079,1
19,6091,1
19,6202,1
19,6541,1
19,6576,1
19,6917,1
19,7041,1
19,7137,1
19,7191,1
19,7445,-1
19,7616,1
19,9278,1
19,9566,1
20,325,1
20,657,1
20,936,1
20,1416,1
20,1555,1
20,1664,1
20,1724,1
20,1857,1
20,1996,1
20,2350,1
20,3705,1
20,3759,1
20,3911,1
20,4187,1
20,4194,1
20,5165,1
20,5714,1
20,5933,1
20,6581,1
20,6860,1
20,7092,1
20,7106,1
20,7348,1
20,7377,1
20,7907,1
20,8181,1
20,8401,1
20,8497,1
20,8725,1
20,9327,1
20,9520,1
21,377,1
21,410,1
21,510,1
21,668,1
21,954,1
21,1306,1
21,1345,1
21,2003,1
21,3240,1
21,3356,1
21,3468,1
21,4483,1
21,4557,1
21,4947,1
21,5435,1
21,6652,1
21,6748,1
21,7834,1
21,8331,1
21,8610,1
21,8664,1
21,8714,1
21,9172,1
21,9323,1
21,9857,1
22,171,1
22,245,1
22,1831,1
22,2203,1
22,2364,1
22,2459,1
22,2783,1
22,3113,1
22,3275,1
22,3288,1
22,3405,1
22,3763,1
22,4583,1
22,5529,1
22,6036,1
22,6278,1
22,6449,1
22,6759,1
22,7660,1
22,7680,1
22,7725,1
22,7829,1
22,8203,1
22,9204,1
22,9478,1
22,9556,1
22,9830,1
23,223,1
23,1652,1
23,1724,1
23,1988,1
23,2172,1
23,2214,1
23,3019,1
23,4039,1
23,4195,1
23,4221,1
23,5092,1
23,5178,1
23,5269,1
23,6146,1
23,6171,1
23,6825,1
23,6975,1
23,7609,1
23,7761,1
23,8029,1
23,9079,1
23,9702,1
24,5371,-1
24,8020,-1
24,8031,1
25,314,1
25,1154,1
25,2453,1
25,2513,1
25,2552,1
25,2706,1
25,3259,1
25,3447,1
25,3741,1
25,3870,1
25,4035,1
25,4159,1
25,4850,1
25,5264,1
25,5351,1
25,5463,1
25,5475,1
25,5560,1
25,5883,1
25,5979,1
25,6182,1
25,6382,1
25,6642,1
25,6931,1
25,7363,1
25,7551,1
25,8125,1
25,8275,1
25,8379,1
25,8469,1
25,8610,1
25,8636,1
25,8803,1
25,8825,1
25,8878,1
25,8898,1
25,9770,1
25,9913,1
26,436,1
26,757,1
26,1350,1
26,1773,1
26,1780,1
26,2101,1
26,2240,1
26,2530,1
26,2659,1
26,3528,1
26,3531,1
26,3532,1
26,3576,1
26,3918,1
26,4126,1
26,4213,1
26,4802,1
26,5191,1
26,5338,1
26,5921,1
26,6073,1
26,6138,1
26,6458,1
26,6757,1
26,6849,1
26,6912,1
26,6919,1
26,7094,1
26,7361,1
26,7494,1
26,8023,1
26,9030,1
26,9306,1
26,9321,1
26,9793,1
27,61,-1
27,778,-1
27,1675,-1
27,1975,-1
27,2484,-1
27,2521,-1
27,3924,-1
27,6184,-1
27,6863,-1
27,7218,-1
27,7285,-1
27,7467,-1
27,7667,-1
27,7861,-1
27,8452,-1
27,8896,-1
27,9075,-1
28,901,1
28,1158,1
28,1420,1
28,1693,1
28,1850,1
28,1867,1
28,2125,1
28,2612,1
28,2736,1
28,2737,1
28,4205,1
28,5005,1
28,5146,1
28,5163,1
28,5240,1
28,5299,1
28,5695,1
28,5822,1
28,6035,1
28,6737,1
28,7117,1
28,7186,1
28,7840,-1
28,7918,1
28,8245,1
28,8646,1
28,8966,1
28,9210,1
28,9267,1
28,9356,1
28,9444,1
28,9611,1
28,9800,1
28,9917,-1
29,94,1
29,476,1
29,1198,-1
29,1796,1
29,1837,1
29,1966,1
29,2092,1
29,2366,1
29,2957,1
29,3157,1
29,3319,1
29,3446,1
29,3480,1
29,3570,1
29,3719,1
29,3952,1
29,4195,1
29,4266,1
29,4727,1
29,4752,1
29,4886,1
29,5138,1
29,5472,1
29,5699,1
29,5758,1
29,6281,1
29,6447,1
29,6470,1
29,6705,-1
29,6947,1
29,7108,1
29,7852,1
29,8182,1
29,8437,1
29,8497,1
29,8552,1
29,8764,-1
29,9051,1
29,9080,1
29,9415,1
30,717,-1
30,820,1
30,856,-1
30,1207,-1
30,1932,-1
30,2061,-1
30,2349,-1
30,2827,-1
30,3020,-1
30,3169,-1
30,3189,-1
30,4046,-1
30,4970,-1
30,5167,-1
30,6063,-1
30,6718,-1
30,7167,-1
30,7398,-1
30,7650,-1
30,8381,-1
30,9164,-1
31,1726,-1
31,3145,-1
31,3358,-1
31,6553,-1
32,662,1
32,1804,-1
32,7428,-1
32,9043,-1
33,154,1
33,1280,1
33,1379,1
33,1720,1
33,2023,1
33,2817,1
33,3148,1
33,3313,1
33,3803,1
33,3881,1
33,4716,1
33,5042,1
33,6835,1
33,7000,1
33,7098,1
33,7112,1
33,7707,1
33,8275,1
33,8508,1
33,8842,1
33,9461,1
34,360,1
34,531,1
34,824,1
34,850,1
34,1082,1
34,1092,1
34,1982,1
34,2004,1
34,2969,1
34,3100,1
34,3330,1
34,3550,1
34,3761,1
34,4376,1
34,4521,1
34,4637,1
34,4819,1
34,4945,1
34,5228,1
34,5284,1
34,5582,1
34,5759,1
34,5829,1
34,6181,-1
34,6825,1
34,7178,1
34,7322,1
34,7345,1
34,7653,1
34,7865,1
34,7974,1
34,8644,1
34,9707,-1
34,9903,1
35,179,1
35,244,1
35,349,1
35,683,1
35,823,1
35,831,1
35,857,1
35,1255,1
35,1312,1
35,2490,1
35,3100,1
35,3253,1
35,3604,1
35,4447,1
35,4464,1
35,4476,1
35,4563,1
35,4573,1
35,4763,1
35,4837,1
35,4868,1
35,5091,1
35,5338,1
35,5499,1
35,6453,1
35,6544,1
35,6659,1
35,6825,1
35,7280,1
35,7836,1
35,7991,1
35,8387,1
35,8568,1
35,9436,1
35,9875,1
36,209,1
36,287,1
36,751,1
36,877,1
36,971,1
36,1079,-1
36,1348,1
36,1526,1
36,1651,1
36,2620,1
36,2783,1
36,2811,1
36,2861,1
36,3182,1
36,3943,1
36,3952,1
36,4242,1
36,4263,1
36,5336,1
36,5959,1
36,6672,1
36,6772,1
36,6875,1
36,7610,1
36,7835,1
36,7847,-1
36,8531,1
36,8603,1
36,8630,1
36,8898,1
37,725,1
37,938,1
37,1060,1
37,1096,-1
37,1344,1
37,1352,1
37,1429,1
37,1643,1
37,1966,1
37,3192,1
37,3657,1
37,4151,1
37,4303,1
37,4507,1
37,4948,1
37,4989,1
37,5322,1
37,5363,1
37,5632,1
37,5888,1
37,6115,1
37,6229,1
37,6555,1
37,6870,1
37,7178,1
37,7191,1
37,7318,1
37,7928,-1
37,7954,1
37,8204,1
37,8658,1
37,8798,1
37,9270,1
37,9436,1
37,9699,1
37,9735,1
37,9810,1
38,1137,1
38,1487,1
38,1722,1
38,2264,1
38,2569,1
38,2586,1
38,2883,1
38,3017,1
38,3080,1
38,3542,1
38,5824,1
38,5993,1
38,6206,1
38,6304,1
38,6675,1
38,7204,1
38,7379,1
38,7561,1
38,7703,1
38,7944,1
38,8453,1
38,8466,1
38,8491,1
38,8605,1
38,9426,1
39,747,1
39,1093,1
39,1749,1
39,1932,1
39,2492,1
39,3165,1
39,3200,1
39,3422,1
39,3596,1
39,3929,1
39,4583,1
39,4825,1
39,5133,1
39,5156,1
39,5379,1
39,5459,1
39,5505,1
39,5781,1
39,6312,1
39,6988,1
39,7262,1
39,7264,1
39,7332,1
39,7459,1
39,8401,1
39,8945,1
40,1501,-1
40,2805,-1
40,3346,-1
40,9619,-1
41,469,1
41,591,1
41,776,1
41,1523,1
41,2066,1
41,2246,1
41,2737,1
41,2740,1
41,3629,1
41,4382,1
41,4468,1
41,4542,1
41,4684,1
41,4939,1
41,5130,1
41,5151,1
41,5157,1
41,5342,1
41,5461,1
41,5829,1
41,5915,1
41,7059,1
41,7199,1
41,7217,1
41,7241,1
41,7961,-1
41,8362,1
41,8560,-1
41,8616,1
41,9091,1
41,9148,1
41,9586,1
41,9830,1
42,984,-1
42,4633,-1
42,4823,-1
42,5465,-1
43,818,1
43,1283,1
43,1543,1
43,1622,1
43,1704,1
43,2019,1
43,3071,-1
43,3557,-1
43,3647,1
43,3853,1
43,4283,1
43,4557,1
43,4776,1
43,4872,1
43,5434,1
43,5720,1
43,5989,1
43,6158,1
43,6557,1
43,6956,1
43,6988,1
43,7048,1
43,7201,1
43,7679,1
43,8609,1
43,9080,1
43,9135,1
43,9333,1
43,9703,1
44,1173,1
44,1477,1
44,1796,1
44,2053,1
44,2437,1
44,3086,1
44,3093,1
44,3622,1
44,3798,1
44,4131,-1
44,4393,1
44,4501,1
44,4734,1
44,5038,1
44,5055,1
44,5307,1
44,5339,-1
44,5351,1
44,5642,1
44,5695,1
44,6378,1
44,6385,1
44,6470,1
44,6684,1
44,6890,1
44,7341,1
44,7446,1
44,7943,1
44,7971,1
44,8103,1
44,8789,1
44,9128,1
44,9443,1
44,9680,1
44,9752,-1
45,1207,-1
45,8978,1
46,1536,-1
46,5514,-1
46,8100,-1
47,226,-1
47,1796,-1
47,1834,-1
47,2184,-1
47,2280,1
47,2437,-1
47,2548,-1
47,3295,-1
47,3375,-1
47,3532,-1
47,3843,-1
47,3970,-1
47,4056,-1
47,5547,-1
47,6484,-1
47,7853,1
47,7900,-1
47,7919,-1
47,8010,-1
47,8798,-1
47,9073,-1
47,9615,-1
48,456,1
48,500,1
48,1486,-1
48,1543,1
48,1727,1
48,1922,1
48,1958,1
48,2011,-1
48,2364,1
48,2743,1
48,2937,1
48,4672,1
48,4763,1
48,4893,1
48,4994,1
48,5042,1
48,5157,1
48,6183,1
48,6403,1
48,6441,1
48,6720,1
48,6982,1
48,7165,-1
48,7325,1
48,7337,1
48,7591,1
48,8188,1
48,8762,1
48,8771,1
48,8854,1
48,8954,-1
48,9582,1
49,697,1
49,833,1
49,985,1
49,1258,1
49,1301,1
49,1920,1
49,2602,1
49,2919,1
49,3204,1
49,3895,1
49,3929,1
49,4251,-1
49,4411,1
49,4494,1
49,4632,1
49,5552,1
49,5681,1
49,6403,1
49,7052,1
49,7138,1
49,7403,1
49,7405,1
49,7418,1
49,7645,1
49,7676,1
49,7954,1
49,8430,1
49,8635,1
49,8933,1
49,9267,1
50,1040,-1
50,1162,-1
50,1680,-1
50,1770,-1
50,2272,-1
50,2994,-1
50,4565,-1
50,4676,-1
50,4695,-1
50,5611,-1
50,5665,-1
50,6483,-1
50,6976,-1
50,7716,-1
50,8454,-1
50,8879,-1
50,9908,-1
51,758,1
51,1024,1
51,1162,1
51,1677,1
51,1867,1
51,2444,1
51,2895,1
51,3011,1
51,3172,1
51,3436,1
51,3649,1
51,3793,1
51,3850,1
51,3899,1
51,4015,1
51,4113,1
51,4276,1
51,4370,1
51,4406,1
51,4690,1
51,5020,1
51,5285,1
51,5430,1
51,5646,1
51,5705,1
51,5746,1
51,6576,1
51,7088,1
51,7241,1
51,7862,1
51,8016,1
51,8047,1
51,8485,1
51,8551,1
51,8906,1
51,9076,1
51,9415,1
51,9444,1
51,9487,1
51,9536,-1
52,550,-1
52,1526,1
52,1579,1
52,1996,1
52,2331,1
52,3011,1
52,3143,1
52,3506,-1
52,3647,1
52,3804,1
52,3922,1
52,4472,1
52,5667,1
52,6543,1
52,7909,1
52,8092,1
52,8857,1
52,8933,1
52,9202,1
52,9832,1
52,9952,1
53,2673,-1
53,6009,-1
53,6127,1
53,8674,-1
54,3071,-1
54,3140,-1
54,5311,1
54,6409,-1
54,8022,-1
55,1292,1
55,2159,-1
55,2787,-1
55,2927,-1
55,3190,-1
55,3785,1
55,4865,-1
55,6276,1
55,7540,-1
55,8839,-1
56,651,1
56,765,1
56,1067,1
56,1082,1
56,1325,1
56,1399,1
56,1925,1
56,2200,1
56,2486,-1
56,2550,1
56,2867,1
56,3095,1
56,3233,1
56,3870,1
56,4018,1
56,4049,1
56,4376,1
56,5193,1
56,5720,1
56,5855,1
56,5920,1
56,6377,1
56,6418,1
56,6563,1
56,6707,1
56,6995,1
56,7057,1
56,7121,1
56,7410,1
56,7501,1
56,7886,1
56,7956,1
56,8363,1
56,8938,1
56,9653,1
56,9809,1
57,127,1
57,143,1
57,162,1
57,1436,1
57,1469,1
57,1818,1
57,2338,1
57,2413,1
57,2985,1
57,3056,1
57,3236,1
57,3554,1
57,4024,1
57,4586,1
57,4686,1
57,4765,1
57,4775,1
57,5130,1
57,5132,1
57,5540,1
57,5956,1
57,6278,1
57,7793,1
57,8437,1
57,9668,1
57,9753,1
58,235,1
58,347,1
58,480,1
58,627,1
58,754,1
58,1556,1
58,1584,1
58,1794,1
58,1882,1
58,1987,1
58,1993,1
58,2094,-1
58,2753,1
58,2875,1
58,3711,1
58,4306,1
58,4318,1
58,4525,1
58,5056,1
58,5190,1
58,5243,1
58,5793,1
58,5935,1
58,6019,1
58,6324,1
58,6889,1
58,7398,1
58,7881,1
58,8547,1
58,9008,1
58,9247,1
58,9694,1
58,9915,1
59,235,1
59,411,1
59,444,1
59,640,1
59,818,1
59,966,1
59,1029,-1
59,1437,1
59,1460,1
59,1588,1
59,1646,1
59,2144,1
59,2156,1
59,2394,1
59,2717,1
59,2882,1
59,3368,1
59,3576,1
59,3598,1
59,3681,1
59,3793,1
59,4016,1
59,4902,1
59,5105,1
59,5120,1
59,5155,1
59,5201,1
59,5448,1
59,5585,1
59,5765,1
59,6549,1
59,6634,1
59,6761,1
59,7251,1
59,7459,1
59,7689,1
59,7888,1
59,7907,1
59,8511,1
59,8626,1
59,9058,1
59,9760,1
60,291,1
60,726,1
60,1086,1
60,1191,1
60,1222,1
60,1434,1
60,1693,1
60,1794,1
60,2063,1
60,2303,1
60,2389,1
60,2743,1
60,2868,1
60,2982,1
60,3737,1
60,3798,1
60,4003,1
60,4463,1
60,4476,1
60,4850,1
60,5546,1
60,5998,1
60,6138,1
60,6669,1
60,6851,1
60,6900,-1
60,7242,1
60,8009,1
60,8829,1
60,9440,1
60,9584,1
61,339,1
61,1730,1
61,2160,1
61,2739,1
61,3054,-1
61,3219,1
61,3408,1
61,3441,1
61,3624,1
61,3804,1
61,5021,1
61,5821,1
61,6456,1
61,6472,1
61,6510,1
61,6530,1
61,6805,1
61,6945,1
61,7220,1
61,7403,1
61,7808,1
61,7869,1
61,8298,1
61,8426,-1
61,8707,1
61,9206,1
61,9289,1
61,9566,1
61,9783,1
61,9827,1
62,291,1
62,501,1
62,865,1
62,1088,1
62,1246,1
62,1435,1
62,1462,1
62,1764,1
62,1950,1
62,3362,1
62,3768,1
62,3779,1
62,3780,1
62,4193,1
62,4744,1
62,5107,1
62,6112,1
62,6129,1
62,6504,1
62,6677,1
62,7268,1
62,7409,1
62,8236,1
62,9007,1
62,9316,1
62,9383,1
62,9394,1
63,846,-1
63,1302,-1
63,1409,-1
63,1725,-1
63,2241,-1
63,2733,1
63,3250,-1
63,4036,-1
63,6229,-1
63,8880,-1
64,579,-1
64,1513,1
64,2287,1
64,2931,1
64,3165,1
64,3544,1
64,4309,1
64,4631,1
64,4839,1
64,4946,1
64,5709,1
64,6538,1
64,6761,1
64,6919,1
64,7111,1
64,8090,1
64,8130,1
64,8300,1
64,8348,1
64,8372,-1
64,8514,1
64,9394,1
64,9419,1
64,9422,1
64,9819,1
64,9823,1
65,2218,-1
65,4705,1
65,6043,-1
65,8085,-1
65,9941,-1
66,562,1
66,1091,1
66,1305,1
66,1442,1
66,2117,1
66,2327,1
66,2398,1
66,2630,1
66,2886,1
66,3162,1
66,3247,1
66,3828,1
66,3988,1
66,4367,1
66,4372,1
66,4615,1
66,4741,1
66,4817,1
66,5138,1
66,6728,1
66,6846,1
66,7364,1
66,7629,1
66,8349,1
66,8684,1
66,8714,1
66,8747,1
66,8777,1
66,8956,1
66,9445,1
67,854,1
67,997,1
67,1137,1
67,1358,1
67,2145,1
67,2937,1
67,3049,1
67,3666,1
67,4092,1
67,4153,1
67,4340,1
67,4779,1
67,5146,1
67,5174,1
67,5326,1
67,5749,1
67,7101,1
67,7181,1
67,7433,1
67,7591,1
67,7613,1
67,7866,1
67,7979,1
67,8217,1
67,8409,1
67,8463,1
67,8544,1
67,8676,1
67,8700,1
67,9468,1
67,9809,1
67,9998,1
68,1646,-1
68,2554,-1
68,5231,-1
68,7153,-1
68,8043,-1
69,545,1
69,592,1
69,751,1
69,1233,1
69,1433,1
69,1707,1
69,1870,1
69,3043,1
69,3093,1
69,3356,1
69,3508,1
69,4159,1
69,4273,1
69,4318,1
69,4748,1
69,5105,1
69,5147,-1
69,5268,1
69,5616,1
69,5621,1
69,6619,-1
69,6938,1
69,7859,1
69,8688,1
69,9115,1
69,9212,1
69,9249,1
69,9485,1
69,9701,1
70,671,-1
70,1885,1
70,2961,-1
70,4526,-1
70,4922,-1
70,7839,-1
70,9924,-1
71,988,1
71,1066,1
71,1105,1
71,1281,1
71,1342,1
71,1438,1
71,1528,1
71,1830,1
71,1842,1
71,2019,1
71,2809,1
71,3045,1
71,3271,1
71,3884,1
71,4440,1
71,5551,1
71,5999,1
71,6408,1
71,6772,1
71,7014,1
71,7145,1
71,7234,1
71,8491,1
71,8588,1
71,8668,-1
71,8816,1
71,9246,1
71,9738,1
71,9912,1
72,287,-1
72,2682,1
72,2879,-1
72,3229,1
72,3874,-1
72,4355,-1
72,5087,1
72,8557,-1
72,8733,1
72,8837,1
73,5114,1
73,6624,1
74,1009,-1
74,3231,1
74,6354,-1
75,266,1
75,502,1
75,651,1
75,779,1
75,828,1
75,1011,1
75,1724,1
75,1982,1
75,1994,1
75,2205,1
75,2399,1
75,2524,1
75,2569,1
75,2784,1
75,2817,1
75,2919,1
75,3106,1
75,3162,1
75,3216,-1
75,3566,1
75,3667,1
75,3681,1
75,3736,1
75,4069,1
75,4210,1
75,4260,1
75,4883,1
75,6008,1
75,6427,1
75,6541,1
75,6728,1
75,7378,1
75,7509,1
75,8562,1
76,1094,-1
76,1608,-1
76,1838,-1
76,4496,-1
76,4745,-1
76,5090,1
76,5359,-1
77,1974,1
77,4030,1
77,5599,-1
77,7445,-1
77,9295,-1
78,311,-1
78,902,-1
78,2316,-1
78,3250,-1
78,3881,-1
78,4231,-1
78,4450,-1
78,4675,-1
78,4821,-1
78,4948,-1
78,6408,-1
78,6854,-1
78,6920,-1
78,7998,-1
78,8381,-1
78,8585,-1
78,9747,-1
79,179,1
79,252,1
79,466,1
79,556,1
79,645,-1
79,1177,1
79,1764,1
79,1835,1
79,1849,1
79,1862,1
79,1865,1
79,1871,1
79,2271,1
79,2436,1
79,2827,1
79,3000,1
79,3083,1
79,3236,1
79,3319,1
79,4258,1
79,4352,1
79,4671,1
79,4696,1
79,5023,1
79,5464,1
79,5558,1
79,5783,1
79,6356,1
79,6382,1
79,6517,1
79,6557,1
79,6565,1
79,6749,1
79,6830,1
79,7828,1
79,8006,1
79,8425,1
79,8519,1
79,8610,1
79,8962,1
79,9114,1
79,9339,1
79,9618,1
79,9981,1
80,897,-1
80,3065,1
80,4183,-1
80,6724,-1
80,7214,-1
80,7709,-1
80,8315,-1
80,9789,1
81,1579,-1
81,3540,1
81,8695,1
81,9873,-1
82,809,-1
82,2089,1
82,4102,1
82,4337,1
82,4788,1
82,5337,-1
82,5990,1
82,6370,1
82,7693,-1
83,551,-1
83,2564,-1
83,3255,-1
83,3683,-1
83,4737,-1
83,5777,-1
83,6441,-1
83,6931,-1
83,8232,-1
83,9181,-1
83,9277,-1
84,362,1
84,448,-1
84,631,1
84,633,1
84,745,1
84,1032,1
84,1564,1
84,1620,1
84,1694,1
84,2079,1
84,2298,1
84,2404,1
84,2451,1
84,2711,1
84,3036,-1
84,3103,1
84,3527,1
84,4479,1
84,4943,1
84,4959,1
84,5011,-1
84,5048,1
84,5205,1
84,5603,-1
84,5988,1
84,6120,1
84,6346,1
84,6441,1
84,6515,1
84,6534,1
84,6544,1
84,6734,1
84,6916,-1
84,7082,1
84,7784,-1
84,7935,1
84,8048,1
84,8354,1
84,8473,1
84,9598,-1
84,9643,1
85,937,-1
85,990,-1
85,2794,-1
85,3805,-1
85,5175,1
85,7784,-1
86,387,1
86,407,1
86,531,1
86,1074,1
86,1280,1
86,1695,1
86,2552,1
86,2936,1
86,3218,1
86,3263,1
86,3284,1
86,3441,1
86,3875,1
86,4421,1
86,4542,1
86,5274,1
86,5823,1
86,6304,1
86,6456,1
86,7979,1
86,8270,1
86,8456,1
86,9032,1
86,9195,1
86,9320,1
86,9399,1
86,9502,1
86,9516,1
86,9919,1
86,9934,1
87,174,1
87,512,1
87,543,1
87,1072,1
87,1243,-1
87,1316,1
87,2110,1
87,2234,1
87,2732,1
87,3024,1
87,3060,1
87,3310,1
87,3320,1
87,3789,1
87,4378,1
87,4734,1
87,4749,1
87,4895,1
87,5443,1
87,5561,1
87,6140,1
87,6196,1
87,6212,1
87,6297,1
87,6425,1
87,6554,1
87,7106,1
87,7736,1
87,8933,1
87,9133,1
87,9366,1
87,9566,1
87,9947,1
88,334,-1
88,740,-1
88,888,-1
