155,877
600,878
829,879
536,880
440,881
767,882
329,883
135,884
271,885
278,886
819,887
231,888
707,889
234,890
682,891
647,892
351,893
282,894
657,895
424,896
261,897
95,898
374,899
364,900
470,901
302,902
254,903
242,904
335,905
509,906
312,907
305,908
498,909
437,910
291,911
615,912
826,913
709,914
100,915
118,916
243,917
4,918
428,919
628,920
510,921
324,922
491,923
352,924
75,925
143,926
926,927
525,928
645,929
632,930
581,931
742,932
303,933
509,934
847,935
363,936
170,937
478,938
845,939
451,940
684,941
354,942
77,943
271,944
200,945
97,946
549,947
648,948
20,949
26,950
46,951
589,952
215,953
109,954
727,955
241,956
351,957
38,958
684,959
388,960
776,961
140,962
342,963
668,964
35,965
220,966
789,967
771,968
62,969
774,970
705,971
679,972
699,973
358,974
862,975
915,976
44,977
361,978
615,979
597,980
311,981
221,982
538,983
193,984
859,985
461,986
90,987
269,988
84,989
109,990
698,991
962,992
355,993
406,994
42,995
880,996
442,997
510,998
8,999
582,1000
349,1001
596,1002
35,1003
629,1004
273,1005
869,1006
65,1007
727,1008
355,1009
879,1010
439,1011
584,1012
746,1013
1,1014
311,1015
353,1016
557,1017
877,1018
162,1019
977,1020
939,1021
826,1022
314,1023
726,1024
385,1025
594,1026
999,1027
864,1028
504,1029
887,1030
476,1031
120,1032
515,1033
1032,1034
391,1035
365,1036
516,1037
419,1038
626,1039
95,1040
250,1041
392,1042
143,1043
526,1044
508,1045
976,1046
309,1047
930,1048
692,1049
634,1050
245,1051
345,1052
690,1053
609,1054
468,1055
255,1056
507,1057
491,1058
611,1059
389,1060
236,1061
577,1062
141,1063
678,1064
154,1065
914,1066
999,1067
250,1068
453,1069
238,1070
138,1071
815,1072
218,1073
62,1074
309,1075
427,1076
767,1077
886,1078
478,1079
737,1080
555,1081
59,1082
240,1083
28,1084
1070,1085
958,1086
596,1087
231,1088
542,1089
322,1090
882,1091
310,1092
811,1093
830,1094
925,1095
306,1096
567,1097
69,1098
843,1099
820,1100
76,1101
774,1102
35,1103
508,1104
27,1105
430,1106
235,1107
318,1108
112,1109
923,1110
24,1111
32,1112
634,1113
987,1114
939,1115
955,1116
895,1117
702,1118
33,1119
613,1120
216,1121
689,1122
807,1123
96,1124
216,1125
324,1126
389,1127
154,1128
850,1129
1035,1130
764,1131
1113,1132
912,1133
254,1134
304,1135
793,1136
449,1137
1080,1138
659,1139
800,1140
487,1141
866,1142
745,1143
997,1144
1126,1145
257,1146
96,1147
1146,1148
77,1149
367,1150
420,1151
557,1152
541,1153
657,1154
944,1155
47,1156
749,1157
492,1158
632,1159
25,1160
111,1161
915,1162
777,1163
55,1164
860,1165
1074,1166
570,1167
1146,1168
1136,1169
431,1170
737,1171
960,1172
123,1173
33,1174
1093,1175
803,1176
422,1177
491,1178
1090,1179
252,1180
758,1181
629,1182
117,1183
52,1184
796,1185
582,1186
73,1187
726,1188
76,1189
424,1190
1053,1191
915,1192
1169,1193
368,1194
220,1195
666,1196
62,1197
334,1198
943,1199
995,1200
963,1201
1080,1202
1042,1203
1023,1204
370,1205
1035,1206
182,1207
1110,1208
877,1209
1082,1210
191,1211
282,1212
604,1213
1174,1214
1049,1215
940,1216
816,1217
637,1218
600,1219
26,1220
169,1221
1156,1222
125,1223
772,1224
784,1225
276,1226
591,1227
167,1228
805,1229
0,1230
637,1231
152,1232
674,1233
663,1234
845,1235
93,1236
362,1237
1191,1238
236,1239
267,1240
557,1241
1023,1242
310,1243
1100,1244
46,1245
1130,1246
442,1247
267,1248
493,1249
434,1250
910,1251
1183,1252
1166,1253
696,1254
756,1255
1145,1256
581,1257
610,1258
192,1259
342,1260
967,1261
1245,1262
1187,1263
781,1264
1132,1265
205,1266
559,1267
1062,1268
33,1269
110,1270
870,1271
100,1272
265,1273
119,1274
98,1275
221,1276
1259,1277
606,1278
796,1279
836,1280
787,1281
1245,1282
1161,1283
332,1284
640,1285
216,1286
890,1287
396,1288
1204,1289
1063,1290
805,1291
367,1292
935,1293
265,1294
1219,1295
374,1296
5,1297
1057,1298
813,1299
1221,1300
851,1301
831,1302
635,1303
1263,1304
204,1305
231,1306
280,1307
910,1308
947,1309
136,1310
632,1311
1099,1312
123,1313
849,1314
850,1315
230,1316
776,1317
405,1318
981,1319
219,1320
86,1321
430,1322
1238,1323
85,1324
716,1325
876,1326
1103,1327
136,1328
978,1329
154,1330
1148,1331
1007,1332
108,1333
908,1334
740,1335
127,1336
1254,1337
837,1338
778,1339
139,1340
740,1341
1286,1342
43,1343
724,1344
1134,1345
640,1346
809,1347
761,1348
1036,1349
887,1350
870,1351
753,1352
502,1353
1122,1354
103,1355
745,1356
652,1357
852,1358
781,1359
1062,1360
306,1361
621,1362
1079,1363
171,1364
740,1365
1112,1366
912,1367
928,1368
16,1369
1298,1370
724,1371
895,1372
66,1373
978,1374
599,1375
372,1376
135,1377
258,1378
747,1379
0,1380
350,1381
1230,1382
1121,1383
322,1384
258,1385
900,1386
738,1387
387,1388
888,1389
93,1390
160,1391
612,1392
789,1393
1186,1394
61,1395
818,1396
646,1397
593,1398
1051,1399
406,1400
953,1401
633,1402
769,1403
355,1404
1080,1405
1116,1406
1370,1407
445,1408
867,1409
1308,1410
1260,1411
932,1412
66,1413
206,1414
976,1415
866,1416
1120,1417
191,1418
978,1419
514,1420
52,1421
94,1422
1174,1423
1286,1424
343,1425
1244,1426
558,1427
588,1428
1398,1429
689,1430
648,1431
565,1432
632,1433
363,1434
1058,1435
886,1436
928,1437
936,1438
1137,1439
1157,1440
721,1441
471,1442
760,1443
77,1444
990,1445
23,1446
1176,1447
133,1448
657,1449
1407,1450
510,1451
203,1452
683,1453
1178,1454
581,1455
1120,1456
499,1457
1219,1458
975,1459
208,1460
588,1461
915,1462
562,1463
865,1464
1019,1465
1099,1466
828,1467
58,1468
802,1469
477,1470
861,1471
1183,1472
311,1473
383,1474
880,1475
638,1476
154,1477
862,1478
572,1479
744,1480
1286,1481
95,1482
911,1483
661,1484
1261,1485
435,1486
33,1487
215,1488
52,1489
813,1490
448,1491
1183,1492
695,1493
317,1494
280,1495
175,1496
743,1497
525,1498
155,1499
437,1500
1420,1501
545,1502
597,1503
1247,1504
772,1505
76,1506
196,1507
256,1508
1209,1509
259,1510
1216,1511
373,1512
415,1513
1188,1514
543,1515
1454,1516
1104,1517
1462,1518
738,1519
157,1520
1483,1521
196,1522
591,1523
1321,1524
1408,1525
79,1526
186,1527
66,1528
624,1529
1380,1530
1101,1531
1511,1532
1474,1533
698,1534
87,1535
281,1536
1362,1537
300,1538
244,1539
842,1540
619,1541
1337,1542
1297,1543
554,1544
410,1545
958,1546
957,1547
1283,1548
1386,1549
584,1550
1029,1551
1416,1552
950,1553
1194,1554
591,1555
1438,1556
126,1557
341,1558
1473,1559
14,1560
772,1561
1388,1562
1500,1563
249,1564
581,1565
1427,1566
1382,1567
97,1568
1236,1569
152,1570
25,1571
297,1572
397,1573
1521,1574
539,1575
314,1576
632,1577
1154,1578
1473,1579
19,1580
508,1581
1119,1582
1074,1583
1483,1584
238,1585
1200,1586
1415,1587
149,1588
1382,1589
1309,1590
747,1591
359,1592
958,1593
445,1594
541,1595
163,1596
482,1597
293,1598
421,1599
523,1600
1254,1601
945,1602
599,1603
1173,1604
392,1605
1556,1606
453,1607
305,1608
392,1609
1148,1610
1523,1611
928,1612
1067,1613
398,1614
117,1615
1002,1616
1525,1617
1102,1618
1590,1619
542,1620
914,1621
1217,1622
571,1623
17,1624
23,1625
201,1626
1489,1627
505,1628
1496,1629
866,1630
340,1631
972,1632
1063,1633
271,1634
902,1635
1022,1636
207,1637
1329,1638
912,1639
36,1640
268,1641
270,1642
375,1643
491,1644
508,1645
1515,1646
1047,1647
1561,1648
151,1649
1575,1650
330,1651
1351,1652
114,1653
241,1654
1385,1655
1392,1656
1428,1657
63,1658
1067,1659
254,1660
776,1661
351,1662
425,1663
1111,1664
3,1665
600,1666
541,1667
751,1668
95,1669
1400,1670
211,1671
1293,1672
1043,1673
785,1674
63,1675
1083,1676
1016,1677
1241,1678
66,1679
92,1680
443,1681
1466,1682
438,1683
1106,1684
1003,1685
54,1686
1425,1687
913,1688
1498,1689
659,1690
1117,1691
627,1692
868,1693
1090,1694
1567,1695
1120,1696
169,1697
621,1698
938,1699
1485,1700
615,1701
1322,1702
395,1703
2,1704
362,1705
1408,1706
537,1707
518,1708
831,1709
589,1710
1686,1711
200,1712
798,1713
1670,1714
1326,1715
1567,1716
1599,1717
402,1718
643,1719
510,1720
690,1721
659,1722
278,1723
835,1724
193,1725
51,1726
1154,1727
347,1728
542,1729
1434,1730
337,1731
1159,1732
995,1733
731,1734
1186,1735
285,1736
862,1737
857,1738
657,1739
1009,1740
1711,1741
960,1742
1357,1743
335,1744
1331,1745
824,1746
1298,1747
48,1748
628,1749
91,1750
308,1751
637,1752
1102,1753
2,1754
430,1755
483,1756
820,1757
875,1758
1479,1759
764,1760
276,1761
905,1762
1061,1763
307,1764
1047,1765
1313,1766
582,1767
452,1768
1213,1769
1073,1770
1297,1771
1543,1772
524,1773
618,1774
504,1775
759,1776
436,1777
986,1778
261,1779
1359,1780
734,1781
595,1782
584,1783
825,1784
1638,1785
41,1786
289,1787
939,1788
995,1789
236,1790
1619,1791
887,1792
1546,1793
1053,1794
619,1795
1266,1796
1033,1797
687,1798
451,1799
1130,1800
246,1801
199,1802
803,1803
946,1804
1664,1805
324,1806
433,1807
35,1808
1743,1809
237,1810
322,1811
992,1812
539,1813
1379,1814
549,1815
494,1816
261,1817
508,1818
521,1819
606,1820
540,1821
1611,1822
1483,1823
1665,1824
1496,1825
494,1826
1579,1827
751,1828
1397,1829
1079,1830
901,1831
1491,1832
181,1833
426,1834
627,1835
11,1836
934,1837
964,1838
1725,1839
1031,1840
1500,1841
1008,1842
1699,1843
665,1844
1400,1845
779,1846
129,1847
336,1848
365,1849
555,1850
316,1851
541,1852
376,1853
1811,1854
273,1855
653,1856
1771,1857
1619,1858
1757,1859
712,1860
1670,1861
1054,1862
591,1863
396,1864
1276,1865
287,1866
21,1867
173,1868
541,1869
298,1870
19,1871
1832,1872
1106,1873
847,1874
979,1875
1040,1876
188,1877
1692,1878
957,1879
308,1880
1091,1881
1802,1882
1528,1883
964,1884
877,1885
447,1886
726,1887
815,1888
1767,1889
6,1890
665,1891
690,1892
1852,1893
997,1894
528,1895
887,1896
1228,1897
699,1898
1080,1899
1189,1900
1711,1901
1580,1902
1103,1903
1816,1904
400,1905
1267,1906
81,1907
285,1908
278,1909
37,1910
649,1911
1493,1912
800,1913
1252,1914
352,1915
1103,1916
85,1917
912,1918
1189,1919
1531,1920
498,1921
944,1922
66,1923
796,1924
835,1925
372,1926
1366,1927
1506,1928
1490,1929
402,1930
1898,1931
123,1932
1693,1933
404,1934
1925,1935
237,1936
228,1937
12,1938
268,1939
269,1940
1781,1941
1445,1942
1653,1943
1214,1944
1389,1945
1800,1946
1116,1947
489,1948
681,1949
910,1950
680,1951
1733,1952
7,1953
890,1954
650,1955
1283,1956
371,1957
1405,1958
1874,1959
416,1960
77,1961
1477,1962
300,1963
1894,1964
188,1965
275,1966
1123,1967
505,1968
94,1969
1191,1970
1457,1971
168,1972
208,1973
273,1974
934,1975
1949,1976
968,1977
840,1978
728,1979
1726,1980
1122,1981
896,1982
1357,1983
1633,1984
1752,1985
1492,1986
725,1987
1747,1988
1861,1989
1317,1990
1718,1991
989,1992
1882,1993
1988,1994
1551,1995
1911,1996
1461,1997
677,1998
1938,1999
786,2000
1254,2001
1594,2002
1235,2003
438,2004
1301,2005
343,2006
130,2007
1357,2008
339,2009
1360,2010
293,2011
916,2012
549,2013
784,2014
819,2015
420,2016
1841,2017
257,2018
90,2019
1383,2020
1767,2021
1678,2022
1962,2023
893,2024
987,2025
743,2026
1113,2027
1286,2028
1151,2029
422,2030
1712,2031
667,2032
1612,2033
439,2034
551,2035
34,2036
1151,2037
1750,2038
1637,2039
498,2040
1802,2041
1802,2042
723,2043
201,2044
558,2045
194,2046
594,2047
805,2048
175,2049
441,2050
1001,2051
29,2052
1353,2053
80,2054
986,2055
1012,2056
399,2057
458,2058
1393,2059
730,2060
1279,2061
106,2062
810,2063
2041,2064
667,2065
517,2066
564,2067
1145,2068
1482,2069
1920,2070
1973,2071
1417,2072
186,2073
1037,2074
626,2075
2041,2076
443,2077
1854,2078
1563,2079
1163,2080
1455,2081
1316,2082
359,2083
858,2084
566,2085
483,2086
1031,2087
543,2088
1802,2089
1119,2090
853,2091
428,2092
1388,2093
1605,2094
227,2095
718,2096
21,2097
1818,2098
593,2099
627,2100
1384,2101
37,2102
1267,2103
572,2104
1395,2105
1746,2106
1222,2107
186,2108
1341,2109
1370,2110
931,2111
1688,2112
900,2113
162,2114
1984,2115
1245,2116
1442,2117
865,2118
1591,2119
616,2120
16,2121
150,2122
322,2123
648,2124
1061,2125
2064,2126
971,2127
1535,2128
739,2129
317,2130
1075,2131
1607,2132
1771,2133
170,2134
293,2135
1705,2136
1242,2137
1569,2138
1859,2139
2138,2140
2105,2141
563,2142
1654,2143
667,2144
1705,2145
1643,2146
206,2147
1220,2148
584,2149
890,2150
174,2151
989,2152
1355,2153
1084,2154
1057,2155
1409,2156
828,2157
1883,2158
348,2159
1281,2160
739,2161
128,2162
972,2163
378,2164
2042,2165
1529,2166
278,2167
179,2168
1928,2169
26,2170
900,2171
2009,2172
1699,2173
803,2174
882,2175
552,2176
1412,2177
428,2178
1559,2179
1579,2180
1549,2181
159,2182
2001,2183
1049,2184
1065,2185
362,2186
422,2187
576,2188
1578,2189
784,2190
999,2191
311,2192
737,2193
1280,2194
1446,2195
1871,2196
1734,2197
2035,2198
1407,2199
1278,2200
675,2201
1694,2202
739,2203
793,2204
1235,2205
324,2206
1132,2207
1012,2208
1787,2209
1475,2210
188,2211
688,2212
62,2213
1546,2214
27,2215
2008,2216
1640,2217
940,2218
1473,2219
1233,2220
1977,2221
1049,2222
1347,2223
165,2224
1163,2225
1374,2226
218,2227
2071,2228
1602,2229
433,2230
736,2231
830,2232
424,2233
289,2234
625,2235
420,2236
2217,2237
116,2238
209,2239
369,2240
7,2241
71,2242
173,2243
25,2244
1291,2245
705,2246
122,2247
1406,2248
871,2249
4,2250
1668,2251
2179,2252
620,2253
452,2254
339,2255
575,2256
1828,2257
344,2258
10,2259
1042,2260
973,2261
1893,2262
2014,2263
2127,2264
1433,2265
436,2266
2145,2267
1294,2268
1133,2269
2207,2270
1864,2271
469,2272
43,2273
475,2274
31,2275
838,2276
2163,2277
526,2278
1791,2279
536,2280
984,2281
1883,2282
351,2283
1955,2284
1025,2285
723,2286
2004,2287
1737,2288
1091,2289
301,2290
606,2291
1348,2292
523,2293
871,2294
931,2295
1966,2296
942,2297
658,2298
579,2299
2237,2300
1255,2301
922,2302
2228,2303
2259,2304
447,2305
1780,2306
1722,2307
2233,2308
490,2309
1925,2310
476,2311
424,2312
985,2313
637,2314
395,2315
2021,2316
1992,2317
2203,2318
2118,2319
1208,2320
1566,2321
1844,2322
884,2323
336,2324
862,2325
74,2326
1045,2327
646,2328
426,2329
1869,2330
662,2331
767,2332
1375,2333
963,2334
2125,2335
1087,2336
1029,2337
337,2338
859,2339
484,2340
1531,2341
1049,2342
60,2343
1364,2344
2314,2345
699,2346
1435,2347
700,2348
2309,2349
286,2350
884,2351
1743,2352
1868,2353
1406,2354
1064,2355
543,2356
882,2357
2088,2358
304,2359
146,2360
1049,2361
1216,2362
914,2363
1000,2364
970,2365
2154,2366
1236,2367
1517,2368
2087,2369
1364,2370
415,2371
719,2372
1755,2373
2256,2374
1866,2375
1359,2376
994,2377
520,2378
1269,2379
1665,2380
1243,2381
1740,2382
1447,2383
657,2384
797,2385
1950,2386
1123,2387
100,2388
326,2389
1787,2390
1827,2391
2200,2392
42,2393
2295,2394
507,2395
1165,2396
215,2397
1239,2398
1349,2399
1522,2400
883,2401
884,2402
1916,2403
2136,2404
887,2405
724,2406
496,2407
1605,2408
1005,2409
1870,2410
1857,2411
1564,2412
2125,2413
683,2414
458,2415
1348,2416
418,2417
1958,2418
2138,2419
268,2420
2328,2421
1235,2422
287,2423
843,2424
2243,2425
1286,2426
1187,2427
1750,2428
788,2429
40,2430
1165,2431
608,2432
1648,2433
954,2434
1546,2435
697,2436
2250,2437
1913,2438
1577,2439
730,2440
1104,2441
562,2442
2329,2443
2200,2444
871,2445
1191,2446
1463,2447
923,2448
1204,2449
521,2450
421,2451
1815,2452
1812,2453
428,2454
806,2455
1160,2456
2270,2457
2173,2458
618,2459
2215,2460
1033,2461
1412,2462
1006,2463
2317,2464
1588,2465
247,2466
796,2467
286,2468
1403,2469
855,2470
314,2471
826,2472
1265,2473
1864,2474
1640,2475
2466,2476
366,2477
1295,2478
2384,2479
1291,2480
1427,2481
1931,2482
2436,2483
1760,2484
380,2485
2030,2486
2315,2487
1433,2488
510,2489
1536,2490
1151,2491
1415,2492
1418,2493
555,2494
903,2495
12,2496
17,2497
810,2498
1989,2499
1960,2500
2468,2501
944,2502
655,2503
2122,2504
2231,2505
832,2506
264,2507
1577,2508
52,2509
969,2510
810,2511
454,2512
2146,2513
988,2514
527,2515
1585,2516
319,2517
1823,2518
682,2519
1700,2520
2021,2521
140,2522
1483,2523
1267,2524
1150,2525
1236,2526
1895,2527
1169,2528
1262,2529
415,2530
1743,2531
2511,2532
2210,2533
1759,2534
49,2535
93,2536
114,2537
2393,2538
1737,2539
870,2540
2427,2541
1981,2542
2251,2543
914,2544
2451,2545
1120,2546
1746,2547
1491,2548
2404,2549
700,2550
27,2551
667,2552
2331,2553
995,2554
2368,2555
1034,2556
922,2557
1080,2558
2282,2559
976,2560
1427,2561
87,2562
2528,2563
1815,2564
1960,2565
2230,2566
1042,2567
2158,2568
373,2569
2384,2570
1864,2571
1269,2572
438,2573
767,2574
171,2575
81,2576
2252,2577
731,2578
1076,2579
353,2580
2002,2581
809,2582
2070,2583
1940,2584
1785,2585
1422,2586
2094,2587
2178,2588
104,2589
2476,2590
2016,2591
1565,2592
1069,2593
529,2594
1354,2595
963,2596
998,2597
1917,2598
281,2599
1091,2600
111,2601
521,2602
1614,2603
2258,2604
2406,2605
1421,2606
567,2607
1769,2608
2467,2609
2130,2610
2265,2611
217,2612
1744,2613
2268,2614
2044,2615
2050,2616
1190,2617
2214,2618
1316,2619
344,2620
203,2621
211,2622
1198,2623
1036,2624
743,2625
450,2626
1010,2627
1728,2628
1955,2629
1310,2630
1485,2631
1559,2632
730,2633
2541,2634
2541,2635
52,2636
746,2637
1074,2638
2032,2639
2365,2640
677,2641
361,2642
1731,2643
115,2644
1512,2645
94,2646
547,2647
313,2648
1856,2649
334,2650
849,2651
2183,2652
762,2653
887,2654
68,2655
146,2656
2269,2657
175,2658
1205,2659
1633,2660
1021,2661
293,2662
399,2663
1431,2664
1997,2665
1879,2666
949,2667
2236,2668
1052,2669
718,2670
1610,2671
1393,2672
517,2673
1765,2674
1431,2675
957,2676
1412,2677
203,2678
239,2679
22,2680
412,2681
2245,2682
303,2683
2645,2684
487,2685
1481,2686
100,2687
1314,2688
874,2689
552,2690
1344,2691
2472,2692
2203,2693
1271,2694
2501,2695
2093,2696
1769,2697
2622,2698
912,2699
1249,2700
138,2701
2279,2702
2478,2703
2026,2704
1149,2705
2027,2706
939,2707
1317,2708
2078,2709
2060,2710
1051,2711
603,2712
2050,2713
1275,2714
2436,2715
1475,2716
2084,2717
2419,2718
1940,2719
1584,2720
1789,2721
1080,2722
976,2723
2255,2724
234,2725
454,2726
1468,2727
1135,2728
740,2729
433,2730
1860,2731
1928,2732
787,2733
1351,2734
2559,2735
890,2736
2429,2737
834,2738
635,2739
1183,2740
468,2741
2669,2742
862,2743
438,2744
2494,2745
1073,2746
2236,2747
2088,2748
1710,2749
2399,2750
232,2751
112,2752
2506,2753
2520,2754
1339,2755
1234,2756
1127,2757
1158,2758
2610,2759
2063,2760
2296,2761
1497,2762
332,2763
2217,2764
220,2765
1380,2766
1793,2767
1959,2768
1044,2769
385,2770
175,2771
725,2772
747,2773
2658,2774
2543,2775
1130,2776
71,2777
1292,2778
350,2779
429,2780
2224,2781
1122,2782
1774,2783
2390,2784
463,2785
2225,2786
63,2787
2470,2788
1805,2789
1693,2790
1074,2791
555,2792
698,2793
580,2794
2713,2795
304,2796
1890,2797
1249,2798
277,2799
436,2800
308,2801
2310,2802
73,2803
41,2804
560,2805
2163,2806
1714,2807
1603,2808
2124,2809
148,2810
370,2811
1302,2812
674,2813
40,2814
2525,2815
1622,2816
2791,2817
2362,2818
357,2819
1211,2820
2305,2821
491,2822
2229,2823
446,2824
1784,2825
613,2826
1092,2827
528,2828
2411,2829
1078,2830
1564,2831
1829,2832
703,2833
2122,2834
1963,2835
1555,2836
677,2837
119,2838
485,2839
1757,2840
2813,2841
740,2842
2586,2843
1799,2844
2059,2845
1856,2846
2804,2847
